STN,YYYYMMDD,TG,TN,TX
  249,20101128,  -16,  -43,    0
  249,20101129,  -17,  -42,    4
  249,20101130,  -17,  -37,   -2
  249,20101201,  -57,  -70,  -37
  249,20101202,  -58,  -76,  -46
  249,20101203,  -37,  -58,  -15
  249,20101204,  -15,  -46,    7
  249,20101205,   24,    5,   49
  249,20101206,   -9,  -38,   16
  249,20101207,  -30,  -37,  -17
  249,20101208,  -22,  -45,   16
  249,20101209,   30,  -12,   57
  249,20101210,   40,    2,   69
  249,20101211,   73,   56,   85
  249,20101212,   26,  -33,   60
  249,20101213,   -6,  -51,   37
  249,20101214,  -26,  -55,    6
  249,20101215,   14,  -24,   39
  249,20101216,   15,  -35,   54
  249,20101217,  -17,  -40,   -4
  249,20101218,  -32,  -47,  -20
  249,20101219,  -53,  -75,  -33
  249,20101220,  -62, -100,  -27
  249,20101221,  -47,  -83,  -19
  249,20101222,  -23,  -39,  -14
  249,20101223,    0,  -21,    5
  249,20101224,   -9,  -23,   -1
  249,20101225,  -19,  -65,    7
  249,20101226,    8,  -42,   28
  249,20101227,    3,   -9,   21
  249,20101228,    0,   -7,    5
  249,20101229,   -8,  -34,    0
  249,20101230,   -4,  -48,   22
  249,20101231,   37,   19,   55
  249,20110101,   36,    6,   60
  249,20110102,   14,  -16,   48
  249,20110103,    2,  -30,   28
  249,20110104,   11,   -3,   21
  249,20110105,    3,   -5,   23
  249,20110106,   36,    5,   51
  249,20110107,   34,   -5,   88
  249,20110108,   73,   15,  106
  249,20110109,   31,    8,   58
  249,20110110,   12,   -8,   38
  249,20110111,   28,    0,   60
  249,20110112,   48,   11,   75
  249,20110113,   84,   70,   97
  249,20110114,   85,   71,   96
  249,20110115,   86,   62,  103
  249,20110116,  100,   80,  124
  249,20110117,   78,   21,   98
  249,20110118,   39,   16,   58
  249,20110119,   29,    4,   67
  249,20110120,   10,  -24,   50
  249,20110121,   10,  -33,   42
  249,20110122,   42,    9,   62
  249,20110123,   54,   40,   65
  249,20110124,   56,   48,   73
  249,20110125,   44,    3,   63
  249,20110126,   14,   -8,   41
  249,20110127,   -8,  -31,    9
  249,20110128,  -22,  -45,    3
  249,20110129,  -28,  -65,   -1
  249,20110130,   -5,  -22,   12
  249,20110131,   -3,  -19,   15
  249,20110201,    9,  -16,   44
  249,20110202,   47,   35,   64
  249,20110203,   57,   29,   75
  249,20110204,   86,   71,   93
  249,20110205,   92,   88,   97
  249,20110206,   89,   82,  102
  249,20110207,   77,   58,   93
  249,20110208,   37,  -23,   79
  249,20110209,   38,  -27,   93
  249,20110210,   67,   32,   91
  249,20110211,   54,   43,   64
  249,20110212,   40,   18,   71
  249,20110213,   54,   27,   75
  249,20110214,   56,   24,   77
  249,20110215,   55,   23,   75
  249,20110216,   59,   13,   96
  249,20110217,   28,    2,   62
  249,20110218,    8,   -3,   14
  249,20110219,   13,    3,   32
  249,20110220,   -3,  -21,   18
  249,20110221,  -17,  -37,   12
  249,20110222,  -16,  -47,   11
  249,20110223,    4,  -24,   33
  249,20110224,   31,    9,   69
  249,20110225,   69,   33,   86
  249,20110226,   73,   57,   89
  249,20110227,   41,   22,   62
  249,20110228,   24,   12,   39
  249,20110301,   19,    7,   32
  249,20110302,   10,  -13,   43
  249,20110303,   -3,  -21,   38
  249,20110304,  -10,  -28,   17
  249,20110305,   24,  -12,   63
  249,20110306,   21,  -24,   57
  249,20110307,   20,  -44,   70
  249,20110308,   38,  -21,  102
  249,20110309,   59,   36,   95
  249,20110310,   76,   54,  103
  249,20110311,   59,   21,   92
  249,20110312,   72,   19,  125
  249,20110313,   97,   79,  125
  249,20110314,   84,   53,  121
  249,20110315,   95,   57,  132
  249,20110316,   69,   50,  101
  249,20110317,   52,   39,   74
  249,20110318,   57,    4,   99
  249,20110319,   27,  -37,   99
  249,20110320,   41,  -30,  111
  249,20110321,   56,    4,  111
  249,20110322,   72,    8,  152
  249,20110323,   63,   11,  131
  249,20110324,   77,    1,  154
  249,20110325,   74,   16,  128
  249,20110326,   37,   -1,   72
  249,20110327,   33,  -26,   99
  249,20110328,   35,  -35,  106
  249,20110329,   48,  -30,  129
  249,20110330,   90,   12,  155
  249,20110331,  100,   82,  122
  249,20110401,  110,   87,  147
  249,20110402,  143,   96,  229
  249,20110403,  100,   76,  153
  249,20110404,   90,   62,  124
  249,20110405,   96,   77,  114
  249,20110406,  126,  102,  169
  249,20110407,   98,   36,  139
  249,20110408,   86,   30,  140
  249,20110409,   84,   31,  140
  249,20110410,   83,    8,  152
  249,20110411,  109,   28,  198
  249,20110412,   72,   22,  102
  249,20110413,   74,   20,  124
  249,20110414,   81,   26,  125
  249,20110415,   81,    4,  152
  249,20110416,   92,   26,  149
  249,20110417,   99,   40,  167
  249,20110418,  116,   36,  183
  249,20110419,  152,   98,  231
  249,20110420,  152,   66,  230
  249,20110421,  152,   59,  239
  249,20110422,  177,  115,  247
  249,20110423,  163,   82,  246
  249,20110424,  152,   59,  259
  249,20110425,  146,   60,  225
  249,20110426,  124,   64,  190
  249,20110427,  110,   83,  145
  249,20110428,  138,   78,  182
  249,20110429,  159,   83,  214
  249,20110430,  142,   93,  204
  249,20110501,  123,   72,  181
  249,20110502,   90,   33,  134
  249,20110503,   72,   14,  128
  249,20110504,   69,    0,  138
  249,20110505,  106,   22,  166
  249,20110506,  153,   82,  218
  249,20110507,  194,  134,  264
  249,20110508,  193,  147,  265
  249,20110509,  142,   76,  184
  249,20110510,  145,   76,  215
  249,20110511,  137,   70,  200
  249,20110512,  127,   93,  166
  249,20110513,  132,   81,  174
  249,20110514,  112,   67,  146
  249,20110515,  112,   59,  154
  249,20110516,  128,  105,  150
  249,20110517,  133,  118,  153
  249,20110518,  139,  116,  164
  249,20110519,  122,   71,  179
  249,20110520,  131,   62,  199
  249,20110521,  146,   61,  205
  249,20110522,  140,  100,  175
  249,20110523,  149,   86,  207
  249,20110524,  123,   68,  153
  249,20110525,  145,   51,  210
  249,20110526,  146,  116,  173
  249,20110527,  112,   81,  138
  249,20110528,  122,   82,  147
  249,20110529,  145,  124,  173
  249,20110530,  174,  101,  273
  249,20110531,  123,   58,  162
  249,20110601,  122,   35,  193
  249,20110602,  151,   53,  208
  249,20110603,  171,  118,  229
  249,20110604,  185,  128,  252
  249,20110605,  151,  129,  182
  249,20110606,  144,  113,  182
  249,20110607,  152,  113,  190
  249,20110608,  137,  115,  172
  249,20110609,  139,   81,  179
  249,20110610,  133,   78,  198
  249,20110611,  114,   64,  154
  249,20110612,  141,   66,  183
  249,20110613,  154,  128,  191
  249,20110614,  149,   87,  203
  249,20110615,  162,   84,  224
  249,20110616,  151,  127,  184
  249,20110617,  150,  128,  177
  249,20110618,  143,  117,  174
  249,20110619,  141,  121,  169
  249,20110620,  158,  103,  195
  249,20110621,  163,  136,  194
  249,20110622,  150,  120,  177
  249,20110623,  148,  124,  177
  249,20110624,  135,  109,  170
  249,20110625,  142,  121,  167
  249,20110626,  195,  159,  243
  249,20110627,  231,  176,  289
  249,20110628,  231,  195,  290
  249,20110629,  160,   96,  199
  249,20110630,  140,   88,  187
  249,20110701,  136,   92,  177
  249,20110702,  132,   74,  176
  249,20110703,  137,   80,  182
  249,20110704,  144,   77,  195
  249,20110705,  167,   75,  224
  249,20110706,  170,  118,  209
  249,20110707,  179,  128,  222
  249,20110708,  165,  138,  204
  249,20110709,  164,  126,  200
  249,20110710,  163,  103,  213
  249,20110711,  167,   88,  230
  249,20110712,  166,  115,  223
  249,20110713,  132,  124,  144
  249,20110714,  151,  133,  186
  249,20110715,  165,  134,  203
  249,20110716,  161,  136,  197
  249,20110717,  154,  135,  180
  249,20110718,  150,  137,  174
  249,20110719,  162,  123,  205
  249,20110720,  160,  101,  210
  249,20110721,  161,  119,  206
  249,20110722,  143,  116,  180
  249,20110723,  131,  118,  167
  249,20110724,  130,  121,  140
  249,20110725,  141,   75,  184
  249,20110726,  151,  132,  178
  249,20110727,  171,  130,  219
  249,20110728,  173,  120,  226
  249,20110729,  152,  113,  186
  249,20110730,  142,  128,  167
  249,20110731,  140,   87,  169
  249,20110801,  151,   66,  204
  249,20110802,  200,  126,  257
  249,20110803,  186,  138,  206
  249,20110804,  186,  127,  246
  249,20110805,  174,  122,  210
  249,20110806,  176,  126,  238
  249,20110807,  164,  136,  194
  249,20110808,  150,  126,  185
  249,20110809,  137,   85,  167
  249,20110810,  147,   84,  183
  249,20110811,  169,  156,  184
  249,20110812,  163,  126,  196
  249,20110813,  167,  120,  199
  249,20110814,  170,  135,  211
  249,20110815,  154,  118,  195
  249,20110816,  169,  134,  205
  249,20110817,  159,  122,  196
  249,20110818,  155,  134,  177
  249,20110819,  150,  112,  186
  249,20110820,  167,  111,  220
  249,20110821,  188,  128,  253
  249,20110822,  173,  119,  216
  249,20110823,  186,  160,  224
  249,20110824,  175,  139,  196
  249,20110825,  167,  122,  235
  249,20110826,  176,  147,  212
  249,20110827,  143,  111,  176
  249,20110828,  143,  114,  182
  249,20110829,  129,  100,  158
  249,20110830,  140,   99,  181
  249,20110831,  134,   82,  168
  249,20110901,  122,   71,  173
  249,20110902,  156,   69,  231
  249,20110903,  201,  128,  265
  249,20110904,  184,  157,  215
  249,20110905,  154,  124,  183
  249,20110906,  151,  128,  167
  249,20110907,  149,  128,  169
  249,20110908,  148,  126,  172
  249,20110909,  175,  158,  194
  249,20110910,  199,  154,  246
  249,20110911,  169,  149,  195
  249,20110912,  168,  145,  203
  249,20110913,  154,  125,  177
  249,20110914,  143,  123,  170
  249,20110915,  127,   79,  180
  249,20110916,  128,   59,  171
  249,20110917,  149,  127,  171
  249,20110918,  114,   94,  156
  249,20110919,  130,   84,  176
  249,20110920,  156,  126,  181
  249,20110921,  151,  133,  169
  249,20110922,  135,   85,  169
  249,20110923,  131,   84,  184
  249,20110924,  130,   76,  188
  249,20110925,  152,   70,  215
  249,20110926,  162,  122,  214
  249,20110927,  156,   92,  205
  249,20110928,  156,   90,  217
  249,20110929,  183,  137,  239
  249,20110930,  170,  106,  232
  249,20111001,  154,   93,  237
  249,20111002,  163,   84,  243
  249,20111003,  186,  150,  220
  249,20111004,  164,  120,  187
  249,20111005,  168,  145,  186
  249,20111006,  131,   87,  174
  249,20111007,  108,   75,  142
  249,20111008,   96,   60,  133
  249,20111009,  118,   53,  169
  249,20111010,  167,  161,  174
  249,20111011,  148,  117,  168
  249,20111012,  110,  104,  124
  249,20111013,   87,   38,  141
  249,20111014,   86,   24,  140
  249,20111015,   92,   48,  127
  249,20111016,   84,   41,  141
  249,20111017,  122,   64,  163
  249,20111018,  110,   83,  136
  249,20111019,   84,   39,  114
  249,20111020,   67,   28,  112
  249,20111021,   79,   46,  125
  249,20111022,   69,   31,  101
  249,20111023,   84,   44,  127
  249,20111024,   92,   58,  115
  249,20111025,   97,   88,  111
  249,20111026,  101,   83,  126
  249,20111027,  100,   79,  140
  249,20111028,  118,   95,  148
  249,20111029,  122,   91,  149
  249,20111030,  132,  116,  149
  249,20111031,  131,  102,  164
  249,20111101,  124,   97,  159
  249,20111102,  110,   95,  123
  249,20111103,  130,  107,  154
  249,20111104,  140,  110,  173
  249,20111105,  113,   63,  151
  249,20111106,  109,   55,  125
  249,20111107,   99,   90,  107
  249,20111108,   85,   71,   92
  249,20111109,   85,   70,  110
  249,20111110,   64,   49,   80
  249,20111111,   74,   53,   97
  249,20111112,   63,   33,   94
  249,20111113,   46,   20,   90
  249,20111114,   26,   -5,   67
  249,20111115,   20,    8,   29
  249,20111116,   28,   11,   51
  249,20111117,   30,    1,   66
  249,20111118,   70,   28,  113
  249,20111119,   35,  -11,   80
  249,20111120,   22,   -2,   46
  249,20111121,   21,   12,   30
  249,20111122,   29,   12,   49
  249,20111123,   76,   39,  112
  249,20111124,   87,   68,  114
  249,20111125,   92,   75,  118
  249,20111126,   99,   58,  121
  249,20111127,  102,   48,  130
  249,20111128,   56,   27,   96
  249,20111129,   77,   54,   99
  249,20111130,   79,   57,  109
  249,20111201,   85,   55,  119
  249,20111202,   63,   44,   93
  249,20111203,   84,   55,  110
  249,20111204,   77,   45,   92
  249,20111205,   55,   36,   69
  249,20111206,   48,   31,   76
  249,20111207,   68,   41,   80
  249,20111208,   74,   37,  113
  249,20111209,   57,   19,   79
  249,20111210,   42,   16,   63
  249,20111211,   45,   24,   59
  249,20111212,   62,   46,   78
  249,20111213,   76,   49,  100
  249,20111214,   50,   28,   66
  249,20111215,   47,   27,   64
  249,20111216,   40,   24,   49
  249,20111217,   42,   14,   70
  249,20111218,   22,    4,   56
  249,20111219,   21,   -7,   51
  249,20111220,   61,   14,   80
  249,20111221,   56,   38,   70
  249,20111222,   91,   64,  104
  249,20111223,   89,   55,  101
  249,20111224,   64,   48,   77
  249,20111225,   92,   74,  103
  249,20111226,  104,   95,  119
  249,20111227,   87,   74,   97
  249,20111228,   69,   58,   86
  249,20111229,   68,   44,   78
  249,20111230,   50,   21,   70
  249,20111231,   75,   34,  105
  249,20120101,  107,   91,  126
  249,20120102,   69,   50,   95
  249,20120103,   72,   50,  102
  249,20120104,   70,   57,   83
  249,20120105,   70,   43,   96
  249,20120106,   64,   42,   81
  249,20120107,   77,   63,   91
  249,20120108,   69,   36,   83
  249,20120109,   76,   39,   92
  249,20120110,   60,   19,   87
  249,20120111,   83,   76,   92
  249,20120112,   76,   53,   93
  249,20120113,   49,   30,   67
  249,20120114,   37,    0,   71
  249,20120115,   13,  -22,   65
  249,20120116,   -6,  -35,   32
  249,20120117,   -1,  -33,   50
  249,20120118,   33,  -13,   75
  249,20120119,   63,   45,   80
  249,20120120,   42,   12,   66
  249,20120121,   74,   29,  100
  249,20120122,   65,   48,   88
  249,20120123,   48,   16,   72
  249,20120124,   29,   -3,   61
  249,20120125,   38,   26,   48
  249,20120126,   45,   32,   56
  249,20120127,   36,   11,   72
  249,20120128,   26,   10,   50
  249,20120129,   -7,  -20,   15
  249,20120130,  -20,  -27,  -12
  249,20120131,  -41,  -59,  -20
  249,20120201,  -42,  -63,  -17
  249,20120202,  -62, -103,  -36
  249,20120203,  -83, -195,  -47
  249,20120204, -136, -219,  -64
  249,20120205,  -68,  -90,  -52
  249,20120206,  -80, -121,  -51
  249,20120207,  -90, -163,  -44
  249,20120208,  -42, -110,  -19
  249,20120209,  -59, -129,    8
  249,20120210,  -69, -108,  -32
  249,20120211,  -83, -124,  -34
  249,20120212,  -27, -113,   16
  249,20120213,   24,   11,   40
  249,20120214,   43,   19,   58
  249,20120215,   50,   32,   65
  249,20120216,   51,   34,   68
  249,20120217,   60,   41,   80
  249,20120218,   63,   32,   84
  249,20120219,   27,  -18,   58
  249,20120220,   29,  -19,   57
  249,20120221,   62,   41,   81
  249,20120222,   67,   54,   83
  249,20120223,   87,   65,  118
  249,20120224,   74,   25,  100
  249,20120225,   56,   22,   86
  249,20120226,   58,   17,   84
  249,20120227,   62,   35,   76
  249,20120228,   82,   69,   91
  249,20120229,   74,   65,   85
  249,20120301,   78,   62,  102
  249,20120302,   47,   13,   81
  249,20120303,   82,   60,  114
  249,20120304,   69,   30,   92
  249,20120305,   62,   50,   78
